Date,Data storage capacity,Data storage capacity added per day,Cumulative renewable energy purchases,Energy intensity lower bound,Energy intensity estimate,Energy intensity upper bound,Energy consumption rate lower bound,Energy consumption rate estimate,Energy consumption rate upper bound,Energy used to seal data lower bound,Energy used to seal data estimate,Energy used to seal data upper bound,Cumulative energy use lower bound,Cumulative energy use estimate,Cumulative energy use upper bound,Energy used to store data lower bound,Energy used to store data estimate,Energy used to store data upper bound
2022-04-07T00:00:00.000Z,18762393745,30386176,1390690067,1.779093364,9.603177566,26.43217198,31087.59429,167804.3964,461871.5665,8168.411832,46444.35843,76129.52535,278487452.6,1681043624,4169252747,18177.00706,60437.42273,163182.1671
2022-04-08T00:00:00.000Z,18792504151,30288352,1391420342,1.776436563,9.583078684,26.39167248,31090.98551,167721.9253,461903.9731,8142.114785,46294.83738,75884.4371,279233634.3,1685068952,4180338439,18206.17802,60534.41437,163444.0464
2022-04-09T00:00:00.000Z,18823213777,30577984,1392150617,1.780781745,9.615950287,26.45790918,31217.96574,168572.2619,463819.9513,8219.973659,46737.5312,76610.08111,279982863.5,1689114688,4191470114,18235.92951,60633.33622,163711.1372
2022-04-10T00:00:00.000Z,18853763603,30549984,1392880891,1.779379377,9.605341276,26.43653188,31244.008,168659.5695,464197.3624,8212.446699,46694.73404,76539.92991,280732717.7,1693162520,4202610847,18265.52618,60731.74332,163976.8382
2022-04-11T00:00:00.000Z,18884025399,29841568,1393611166,1.765717716,9.501989843,26.22827742,31053.88786,167112.6276,461279.8402,8022.01031,45611.94144,74765.06447,281478009.1,1697173224,4213681560,18294.84381,60829.22262,164240.0341
2022-04-12T00:00:00.000Z,18913548976,29202464,1394341441,1.753368431,9.408566634,26.04002846,30884.91009,165728.2802,458685.0792,7850.206372,44635.09015,73163.85331,282219245,1701150705,4224689999,18323.44625,60924.32396,164496.8095
2022-04-13T00:00:00.000Z,18942375369,28644448,1395071716,1.74253457,9.326607708,25.87488018,30740.85705,164534.9936,456470.7101,7700.200511,43782.17943,71765.80002,282957023.8,1705099546,4235645293,18351.37326,61017.17954,164747.5213
2022-04-14T00:00:00.000Z,18971581452,29729984,1395801990,1.761230426,9.468043179,26.15987446,31118.58524,167287.6555,462209.9819,7992.014299,45441.38864,74485.50191,283703867.9,1709114452,4246738329,18379.66811,61111.25817,165001.5354
2022-04-15T00:00:00.000Z,19001972786,31035904,1396532265,1.783784604,9.63866713,26.50368391,31567.57588,170575.1666,469034.7988,8343.071713,47437.44819,77757.35388,284461487.7,1713208257,4257995161,18409.11124,61209.15474,165265.8579
2022-04-16T00:00:00.000Z,19033067040,30974752,1397262540,1.781781456,9.623513174,26.47314849,31583.72445,170585.6727,469261.0446,8326.632833,47343.97919,77604.14366,285219495.1,1717302315,4269257422,18439.23535,61309.31555,165536.294
2022-04-17T00:00:00.000Z,19063751724,30550272,1397992814,1.773305374,9.559391016,26.34394152,31484.15441,169722.2301,467723.5713,8212.524119,46695.17424,76540.65147,285975112.8,1721375650,4280482785,18468.96267,61408.15705,165803.1679
2022-04-18T00:00:00.000Z,19093585750,28976160,1398723089,1.744372877,9.340514632,25.90290281,31018.9399,166095.716,460612.8632,7789.371331,44289.19128,72596.87126,286719565.5,1725361949,4291537490,18497.86587,61504.25842,166062.6433
2022-04-19T00:00:00.000Z,19122963843,30086528,1399453364,1.763355557,9.484119949,26.19226936,31404.74164,168908.8371,466475.0955,8087.860457,45986.35545,75378.78725,287473277.4,1729415763,4302732889,18526.32737,61598.89113,166318.1534
2022-04-20T00:00:00.000Z,19153422854,30652960,1400183639,1.772576056,9.553873672,26.332824,31619.23843,170422.1427,469725.3118,8240.128707,46852.12977,76797.92598,288232137.1,1733505896,4314006293,18555.83606,61697.0057,166583.0646
2022-04-21T00:00:00.000Z,19183801167,29971296,1400913913,1.759610269,9.455786576,26.13517725,31437.73743,168939.9868,466939.1027,8056.883791,45810.2268,75090.085,288986640.9,1737560458,4325212828,18585.26657,61794.86032,166847.2739
2022-04-22T00:00:00.000Z,19214256217,31202080,1401644188,1.780584173,9.61445564,26.45489745,31862.96719,172047.5164,473401.6747,8387.743146,47691.44322,78173.69123,289751350.1,1741689600,4336574465,18614.77142,61892.96213,167112.1506
2022-04-23T00:00:00.000Z,19245150317,30365024,1402374463,1.764882138,9.495668642,26.21554012,31632.76431,170195.0751,469872.7376,8162.725752,46412.02823,76076.53113,290510534.5,1745774283,4347851407,18644.70163,61992.4782,167380.8459
2022-04-24T00:00:00.000Z,19274836522,28915040,1403104737,1.73843229,9.295573674,25.8123462,31206.75516,166865.6831,463359.7594,7772.941053,44195.77119,72443.74122,291259494.8,1749779061,4358972038,18673.46162,62088.1034,167639.0357
2022-04-25T00:00:00.000Z,19304372362,30373152,1403835012,1.763376915,9.484281518,26.19259492,31703.04426,170514.0825,470906.1286,8164.910721,46424.45164,76096.89502,292020365.9,1753871401,4370273782,18702.07594,62183.24425,167895.9177
2022-04-26T00:00:00.000Z,19334814659,30528448,1404565287,1.765268832,9.498594008,26.22143477,31787.10648,171040.7014,472168.0483,8206.657391,46661.81691,76485.97362,292783254.4,1757976379,4381605812,18731.56844,62281.30498,168160.6835
2022-04-27T00:00:00.000Z,19365532817,30268256,1405295562,1.759839552,9.457521123,26.13867238,31739.68811,170571.6696,471425.5387,8136.712578,46264.12125,75834.08858,293545005,1762070101,4392920021,18761.32819,62380.25431,168427.8486
2022-04-28T00:00:00.000Z,19396044093,31477056,1406025836,1.780228933,9.611768225,26.44948227,32158.00866,173626.7286,477782.7527,8461.662194,48111.73578,78862.6161,294316795.2,1766237144,4404386804,18790.88752,62478.53723,168693.2143
2022-04-29T00:00:00.000Z,19427313174,30574688,1406756111,1.763518979,9.485356242,26.1947605,31907.51698,171619.4547,473944.2988,8219.087628,46732.49337,76601.82332,295082573.6,1770356013,4415761463,18821.181,62579.2612,168965.1709
2022-04-30T00:00:00.000Z,19457487975,30090496,1407486386,1.754212018,9.414948426,26.05288785,31788.42295,170610.1427,472109.534,8088.927135,45992.42042,75388.72868,295845493.8,1774450658,4427092089,18850.41435,62676.46027,169227.6102
2022-05-01T00:00:00.000Z,19487674592,30046624,1408216661,1.752629331,9.402975289,26.02876183,31809.01528,170657.5254,472404.1005,8077.133464,45925.36339,75278.81177,296608908.3,1778546440,4438429784,18879.65914,62773.6974,169490.1522
2022-05-02T00:00:00.000Z,19516890574,28832992,1408946935,1.730663509,9.236802292,25.69392111,31457.44123,167892.9288,467026.091,7750.884909,44070.36328,72238.17816,297363885,1782575872,4449638407,18907.96359,62867.80792,169744.2524
2022-05-03T00:00:00.000Z,19545926783,29088640,1409677210,1.734370832,9.26484845,25.75043448,31571.72845,168653.2511,468749.6526,7819.608205,44461.11358,72878.67866,298121604.6,1786623552,4460888395,18936.09387,62961.33935,169996.789
2022-05-04T00:00:00.000Z,19575206992,29322624,1410407485,1.737683849,9.289911658,25.80093716,31679.42261,169362.8204,470372.5554,7882.507784,44818.75111,73464.90217,298881908.9,1790688261,4472177333,18964.46053,63055.65676,170251.4478
2022-05-05T00:00:00.000Z,19604683318,29729248,1411137759,1.743981168,9.337551324,25.8969317,31842.1037,170487.6653,472833.5374,7991.816447,45440.26369,74483.65794,299646117.4,1794779967,4483525335,18993.0172,63150.6059,170507.8122
2022-05-06T00:00:00.000Z,19635896094,32771392,1411868034,1.795928383,9.730535673,26.6888002,32842.77685,177945.7437,488067.5185,8809.605597,50090.08953,82105.44552,300434342,1799050667,4495238952,19023.25614,63251.1485,170779.2791
2022-05-07T00:00:00.000Z,19669019474,33613792,1412598309,1.809558542,9.833648792,26.89657445,33147.85865,180134.7636,492696.8801,9036.059565,51377.67266,84215.99448,301229888.4,1803373903,4507063673,19055.34607,63357.84553,171067.3631
2022-05-08T00:00:00.000Z,19702442334,32994080,1413328584,1.797858068,9.745133881,26.71821577,32989.48977,178816.6709,490261.3401,8869.468586,50430.46146,82663.36803,302021634,1807665505,4518829942,19087.72613,63465.50725,171358.0517
2022-05-09T00:00:00.000Z,19735144931,32392736,1414058858,1.78653462,9.659471191,26.54560436,32836.12397,177539.0133,487902.527,8707.815292,49511.32519,81156.76077,302809698.9,1811926443,4530539599,19119.40841,63570.84885,171642.476
2022-05-10T00:00:00.000Z,19767411235,32430432,1414789133,1.786271598,9.657481413,26.54159493,32884.96775,177792.6521,488626.4184,8717.94873,49568.9424,81251.20433,303598936.1,1816193468,4542266629,19150.668,63674.78507,171923.1057
2022-05-11T00:00:00.000Z,19800368805,33165376,1415519408,1.797983752,9.746084688,26.72013166,33155.77414,179722.9715,492733.4016,8915.516376,50692.28225,83092.53303,304394672.5,1820506822,4554092227,19182.5973,63780.94799,172209.7476
2022-05-12T00:00:00.000Z,19833174535,32004320,1416249683,1.777101052,9.588105587,26.40180175,32824.98133,177102.6957,487669.876,8603.401302,48917.64299,80183.62333,305182470,1824757288,4565796300,19214.37949,63886.62181,172495.0689
2022-05-13T00:00:00.000Z,19864560098,31479680,1416979957,1.767237158,9.51348453,26.25143936,32694.44101,176002.4439,485659.8516,8462.367578,48115.74649,78869.19027,305967134.6,1828981349,4577452133,19244.78582,63987.72099,172768.0385
2022-05-14T00:00:00.000Z,19895457459,30097664,1417710232,1.742739591,9.328158708,25.87800546,32291.3764,172842.2798,479495.8576,8090.854036,46003.37649,75406.68739,306742125.6,1833129565,4588960031,19274.71919,64087.24757,173036.7622
2022-05-15T00:00:00.000Z,19925494705,29777728,1418440507,1.736493987,9.280910273,25.78279926,32224.22837,172226.4369,478453.0309,8004.848841,45514.36392,74605.11973,307515505.2,1837263001,4600442900,19303.81927,64184.00354,173298.0051
2022-05-16T00:00:00.000Z,19956190978,31650496,1419170781,1.767674203,9.516790807,26.25810156,32853.3761,176875.7541,488023.9157,8508.286335,48376.83362,79297.15268,308303984.2,1841508021,4612155470,19333.55782,64282.88238,173564.9798
2022-05-17T00:00:00.000Z,19987680525,31421536,1419901056,1.762921581,9.480836885,26.18565394,32816.7466,176485.5709,487445.3743,8446.737308,48026.87513,78723.51629,309091584.1,1845743676,4623854156,19364.06489,64384.31651,173838.8538
2022-05-18T00:00:00.000Z,20018644623,30527968,1420631331,1.746890138,9.359557889,25.94127521,32568.6977,174497.8719,483644.3528,8206.528358,46661.08325,76484.77103,309873230.9,1849931627,4635461617,19394.06291,64484.05806,174108.1579
2022-05-19T00:00:00.000Z,20049064580,29877920,1421361606,1.735058861,9.270053441,25.7609226,32397.27314,173091.7954,481011.7194,8031.782454,45667.50438,74856.14077,310650763.5,1854085832,4647005895,19423.53377,64582.04683,174372.7294
2022-05-20T00:00:00.000Z,20078428665,29619872,1422091880,1.729939169,9.231322612,25.68287949,32348.9869,172621.0607,480256.8477,7962.413991,45273.08576,74209.62731,311427137.3,1858228739,4658532056,19451.98169,64676.63442,174628.1176
2022-05-21T00:00:00.000Z,20108227328,29894080,1422822155,1.73383919,9.260826547,25.74233029,32470.03312,173429.7773,482082.9532,8036.126586,45692.20446,74896.62803,312206416.1,1862391055,4670102043,19480.85064,64772.62187,174887.2855
2022-05-22T00:00:00.000Z,20138012879,28959488,1423552430,1.717283276,9.135579885,25.48995667,32207.6238,171337.6729,478063.7805,7784.889564,44263.70862,72555.10124,312979397.3,1866503161,4681575571,19509.70688,64868.56709,175146.3394
2022-05-23T00:00:00.000Z,20166882122,29518784,1424282705,1.726028087,9.201734999,25.62326007,32418.0396,172825.8143,481252.8057,7935.239515,45118.57578,73956.36143,313757428.3,1870650982,4693125635,19537.6754,64961.56069,175397.4239
2022-05-24T00:00:00.000Z,20196276024,28852448,1425012979,1.714065111,9.111234242,25.44089988,32240.27539,171375.4625,478524.1897,7756.115071,44100.10119,72286.92322,314531193.1,1874763995,4704610212,19566.15221,65056.24433,175653.0715
2022-05-25T00:00:00.000Z,20224670538,27984352,1425743254,1.698762567,8.995469416,25.20763228,31997.3689,169435.8934,474803.2036,7522.753505,42773.2425,70111.9955,315299128.1,1878830458,4716005486,19593.66082,65147.70874,175900.0271
2022-05-26T00:00:00.000Z,20248374061,19892256,1426473529,1.562093258,7.961556437,23.12428438,29457.59204,150137.1831,436072.3869,5347.436258,30404.71653,49838.05818,316006109,1882433751,4726471221,19616.62479,65224.06253,176106.1837
2022-05-27T00:00:00.000Z,20272916219,28634592,1427203803,1.708565499,9.069629284,25.35706536,32258.78366,171240.2651,478757.2302,7697.551021,43767.11483,71741.1068,316780318,1886543519,4737961391,19640.40123,65303.11772,176319.6342
2022-05-28T00:00:00.000Z,20301669953,29263904,1427934078,1.718442036,9.144345988,25.50762047,32491.27702,172895.8396,482282.8734,7866.722673,44728.99935,73317.78508,317560106.8,1890693021,4749536177,19668.25785,65395.73925,176569.7141
2022-05-29T00:00:00.000Z,20330578126,28024384,1428664353,1.696978208,8.981970609,25.18043201,32131.13921,170067.5629,476774.5176,7533.514907,42834.43021,70212.29167,318331252.3,1894774644,4760978762,19696.26409,65488.85826,176821.1371
2022-05-30T00:00:00.000Z,20358404643,28113568,1429394628,1.69782855,8.988403508,25.19339438,32191.23989,170422.3042,477672.8499,7557.48935,42970.74528,70435.73327,319103840.2,1898864781,4772442908,19723.22242,65578.49304,177063.1527
2022-05-31T00:00:00.000Z,20386909677,28730880,1430124902,1.707484193,9.061449128,25.34058224,32419.64244,172047.8245,481136.2934,7723.435162,43914.28815,71982.34675,319881909.8,1902993931,4783990176,19750.8381,65670.31345,177311.0695
2022-06-01T00:00:00.000Z,20415102936,27600256,1430855177,1.687958343,8.913734694,25.04293576,32093.23,169477.2498,476142.4954,7419.500818,42186.16329,69149.68138,320652145.5,1907061386,4795417592,19778.15172,65761.12958,177556.2748
2022-06-02T00:00:00.000Z,20443057487,28627104,1431585452,1.704436853,9.038395788,25.29412946,32450.91119,172082.7489,481576.978,7695.538097,43755.66965,71722.34636,321430965.6,1911191374,4806975437,19805.23409,65851.17678,177799.4039
2022-06-03T00:00:00.000Z,20471521588,27668864,1432315726,1.687830776,8.912769639,25.04099117,32179.48988,169927.2134,477421.2756,7437.94402,42291.02856,69321.57187,322203271.5,1915269628,4818433544,19832.81011,65942.86534,178046.9647
2022-06-04T00:00:00.000Z,20498294826,26318528,1433046001,1.664792364,8.738482432,24.68980021,31781.75977,166822.2148,471341.2411,7074.946697,40227.08049,65938.44005,322966032.1,1919273363,4829745731,19858.74803,66029.10729,178279.8196
2022-06-05T00:00:00.000Z,20524203315,25527744,1433776276,1.651117277,8.635029428,24.48134108,31560.53525,165055.5987,467952.3612,6862.368142,39018.39087,63957.20982,323723483.3,1923234699,4840976585,19883.84817,66112.56372,178505.1535
2022-06-06T00:00:00.000Z,20550067672,26587008,1434506551,1.668140449,8.763810928,24.74083746,31926.10956,167728.3157,473508.5033,7147.119491,40637.44412,66611.08984,324489708.2,1927260180,4852340786,19908.90556,66195.87799,178730.1036
2022-06-07T00:00:00.000Z,20577130063,26977696,1435236825,1.674027702,8.80834841,24.83058105,32080.97606,168802.7111,475851.9082,7252.144239,41234.59901,67589.91956,325259649.9,1931311446,4863761229,19935.12361,66283.05136,178965.4733
2022-06-08T00:00:00.000Z,20603622192,25977824,1435967100,1.656924624,8.67896242,24.56986662,31794.09444,166537.2986,471461.7964,6983.358648,39706.32465,65084.84025,326022706.5,1935308343,4875076309,19960.78918,66368.3878,179195.8833
2022-06-09T00:00:00.000Z,20629045484,25175296,1436697375,1.643145117,8.574719478,24.35981576,31568.58996,164740.0466,468007.9849,6767.623071,38479.68468,63074.1866,326780351,1939262106,4886308498,19985.41926,66450.28131,179416.9973
2022-06-10T00:00:00.000Z,20654642773,25970208,1437427650,1.655738242,8.669987359,24.55178176,31850.00449,166777.048,472281.3906,6981.311315,39694.68382,65065.75912,327544749.5,1943264756,4897643248,20010.21792,66532.7353,179639.6246
2022-06-11T00:00:00.000Z,20680031031,24735808,1438157924,1.634881982,8.512208278,24.23385489,31487.46688,163943.2566,466738.7076,6649.479907,37807.94045,61973.09336,328300447.1,1947199396,4908844974,20034.81406,66614.51596,179860.4339
2022-06-12T00:00:00.000Z,20704625933,24309600,1438888199,1.627386752,8.455506328,24.11959974,31380.38697,163044.8695,465090.6569,6534.906672,37156.49431,60905.27184,329053574.8,1951112474,4920007147,20058.6416,66693.74106,180074.3431
2022-06-13T00:00:00.000Z,20728647219,23743744,1439618474,1.617625565,8.381662262,23.970803,31228.35389,161808.4685,462757.7206,6382.793262,36291.60039,59487.57622,329803053.7,1954995879,4931113330,20081.91343,66771.11842,180283.2635
2022-06-14T00:00:00.000Z,20752966734,25072448,1440348748,1.638975153,8.543173408,24.29625003,31677.63058,165119.9474,469590.7874,6739.975471,38322.48459,62816.51122,330563315.3,1958958759,4942383506,20105.47417,66849.45644,180494.7776
2022-06-15T00:00:00.000Z,20777828375,24282272,1441079023,1.625529882,8.44145898,24.09129415,31455.40218,163349.4961,466187.2752,6527.560359,37114.72428,60836.80427,331318243.4,1962879148,4953571998,20129.56013,66929.54076,180711.0067
2022-06-16T00:00:00.000Z,20802588340,26187712,1441809298,1.656253727,8.673887036,24.55963966,32088.12742,168047.1947,475816.4973,7039.78074,40027.13216,65610.69364,332088356.7,1966912282,4964991591,20153.54758,67009.29756,180926.3516
2022-06-17T00:00:00.000Z,20829817356,27812256,1442539573,1.682256989,8.870603552,24.95602596,32634.5729,172083.3144,484128.9136,7476.490658,42510.19893,69680.82618,332871584.7,1971042283,4976610682,20179.92705,67097.00767,181163.1705
2022-06-18T00:00:00.000Z,20857780681,27550976,1443269847,1.677380695,8.833714042,24.88169313,32583.66012,171597.7398,483334.901,7406.253368,42110.84029,69026.21527,333653590.8,1975160630,4988210716,20207.01792,67187.08313,181406.3759
2022-06-19T00:00:00.000Z,20884370171,26055712,1444000122,1.652421933,8.644899241,24.50122888,32139.7477,168144.0285,476550.9941,7004.2965,39825.37412,65279.98084,334424943,1979196089,4999647937,20232.77782,67272.73319,181637.6327
2022-06-20T00:00:00.000Z,20910940354,26983936,1444730397,1.667000979,8.755190754,24.7234677,32464.56201,170505.8586,481485.3504,7253.821676,41244.13666,67605.55325,335204090.8,1983288231,5011203583,20258.51901,67358.32107,181868.7215
2022-06-21T00:00:00.000Z,20937953602,27104768,1445460672,1.668399515,8.765770784,24.74478659,32533.77196,170932.4326,482523.0627,7286.303734,41428.82474,67908.28575,335984899.5,1987390611,5022784133,20284.68945,67445.33614,182103.6639
2022-06-22T00:00:00.000Z,20965341273,27443936,1446190946,1.673333595,8.803097446,24.82000029,32672.66777,171884.8406,484622.8068,7377.478876,41947.23286,68758.03725,336769041.8,1991515848,5034415078,20311.22263,67533.55731,182341.8627
2022-06-23T00:00:00.000Z,20992379170,26899232,1446921221,1.663921585,8.731894921,24.67652629,32530.79281,170714.4538,482442.7856,7231.051546,41114.66914,67393.33585,337549779.1,1995612997,5045993701,20337.41694,67620.65178,182577.0194
2022-06-24T00:00:00.000Z,21019661730,27705312,1447651496,1.676416694,8.826421306,24.86699817,32817.6765,172786.778,486798.4818,7447.741972,42346.73823,69412.88868,338337401.6,1999759881,5057676862,20363.84828,67708.53436,182814.304
2022-06-25T00:00:00.000Z,21046744665,25909888,1448381770,1.646783696,8.602245584,24.41528122,32279.11514,168615.2689,478571.4575,6965.096092,39602.48651,64914.6334,339112098.6,2003806649,5069162574,20390.08623,67795.77391,183049.8524
2022-06-26T00:00:00.000Z,21072394233,25770048,1449112045,1.644013047,8.581285425,24.37304623,32264.07901,168409.4123,478325.8204,6927.504303,39388.74527,64564.27826,339886434.9,2007848476,5080642391,20414.93553,67878.3963,183272.9344
2022-06-27T00:00:00.000Z,21098987055,27891328,1449842320,1.677731695,8.836369379,24.88704366,32967.36563,173634.3309,489029.4858,7497.746793,42631.05811,69878.93317,340677649.9,2012015702,5092379095,20440.69866,67964.0571,183504.2201
2022-06-28T00:00:00.000Z,21127738852,29597472,1450572595,1.704623623,9.039808716,25.29697653,33541.43607,177873.9671,497762.0337,7956.392423,45238.84803,74153.50635,341482642.4,2016284679,5104325381,20468.5534,68056.67239,183754.2831
2022-06-29T00:00:00.000Z,21157198284,29028384,1451302869,1.69479779,8.965475598,25.14719435,33394.59458,176657.3125,495504.7528,7803.410187,44369.01409,72727.71327,342284110.8,2020524456,5116217492,20497.0937,68151.56711,184010.5006
2022-06-30T00:00:00.000Z,21185771559,27761696,1452033144,1.673803255,8.806650458,24.82715966,33025.45603,173762.1471,489859.4068,7462.899119,42432.91949,69554.15316,343076720,2024694749,5127974114,20524.77549,68243.60735,184259.011
2022-07-01T00:00:00.000Z,21212540006,25805248,1452033144,1.641826339,8.564742824,24.33971268,32435.45712,169202.6386,480848.4846,6936.966767,39442.54741,64652.46834,343855169.3,2028755614,5139514475,20550.70876,68329.83387,184491.8242
2022-07-02T00:00:00.000Z,21237549058,23835936,1452033144,1.6097554,8.32212391,23.85083246,31839.36633,164603.3626,471745.8267,6407.576316,36432.5131,59718.55405,344619312.5,2032706096,5150836372,20574.93753,68410.39303,184709.3354
2022-07-03T00:00:00.000Z,21260446797,22452224,1452033144,1.587176187,8.151310569,23.50664139,31426.6187,161398.6722,465439.3519,6035.606856,34317.55082,56251.80201,345373549.9,2036579665,5162006914,20597.12086,68484.15122,184908.4839
2022-07-04T00:00:00.000Z,21281969726,20096448,1452033144,1.549110316,7.863339562,22.92637612,30703.95332,155854.369,454409.4601,5402.327151,30716.81787,50349.64082,346110443.5,2040320171,5172912739,20617.97227,68553.48088,185095.6753
2022-07-05T00:00:00.000Z,21299279828,15150752,1452033144,1.469761773,7.26306223,21.71680961,29154.92959,144073.7348,430785.4966,4072.825153,23157.46991,37958.69406,346810160.9,2043777942,5183251589,20634.7423,68609.24018,185246.2264
2022-07-06T00:00:00.000Z,21313104816,11752448,1452033144,1.415297223,6.851034066,20.88656758,28092.76624,135988.7488,414585.326,3159.293071,17963.26419,29444.58322,347484386.5,2047041672,5193201636,20648.13595,68653.77323,185366.4665
2022-07-07T00:00:00.000Z,21322966452,8634688,1452033144,1.365409311,6.473628482,20.1260905,27115.06274,128556.9397,399675.176,2321.176828,13197.86157,21633.34732,348135147.4,2050127039,5202793839,20657.6899,68685.53954,185452.2361
2022-07-08T00:00:00.000Z,21332877931,11406656,1452033144,1.409602254,6.807951224,20.7997551,28005.6827,135258.9507,413245.1831,3066.337266,17434.7315,28578.23594,348807283.1,2053373255,5212711722,20667.29214,68717.46639,185538.4392
2022-07-09T00:00:00.000Z,21344960108,12842752,1452033144,1.432414786,6.980529637,21.14750282,28475.03542,138766.2502,420392.1221,3452.388593,19629.76115,32176.23086,349490683.1,2056703645,5222801132,20678.99735,68756.3855,185643.5215
2022-07-10T00:00:00.000Z,21358369455,13471072,1452033144,1.442305861,7.055356315,21.29827953,28689.67265,140341.8433,423655.401,3621.293575,20590.12942,33750.42379,350179234.4,2060071850,5232968860,20691.98833,68799.57969,185760.1467
2022-07-11T00:00:00.000Z,21372240144,14777824,1452033144,1.462991516,7.211844758,21.61360575,29120.04106,143547.8013,430206.9288,3972.574648,22587.46065,37024.36025,350878114.4,2063516998,5243293824,20705.42625,68844.25995,185880.7842
2022-07-12T00:00:00.000Z,21388336493,17060384,1452033144,1.499162959,7.485484282,22.16499289,29862.48753,149106.6596,441514.2596,4586.172427,26076.28513,42743.08607,351594813,2067095559,5253890165,20721.02039,68896.10951,186020.779
2022-07-13T00:00:00.000Z,21405238742,16901472,1452033144,1.496419834,7.464732344,22.12317747,29831.40182,148810.7983,441029.5706,4543.453703,25833.39291,42344.94795,352310765.6,2070667019,5264474872,20737.39529,68950.55504,186167.7829
2022-07-14T00:00:00.000Z,21421959759,16565120,1452033144,1.490862077,7.422687518,22.03845661,29743.8236,148088.218,439683.8422,4453.035558,25319.28897,41502.25165,353024616.3,2074221137,5275027283,20753.59461,69004.41678,186313.2106
2022-07-15T00:00:00.000Z,21438296883,16341632,1452033144,1.487110723,7.394308262,21.98127205,29691.60785,147634.5358,438877.4149,4392.957514,24977.69426,40942.32481,353737213.8,2077764367,5285560339,20769.42202,69057.04192,186455.2995
2022-07-16T00:00:00.000Z,21454897976,16254368,1452033144,1.485524506,7.382308421,21.95709221,29682.90515,147509.085,438734.1191,4369.499206,24844.31386,40723.69359,354449602.5,2081304586,5296089956,20785.50516,69110.51736,186599.6842
2022-07-17T00:00:00.000Z,21470557247,15663264,1452033144,1.475959305,7.309947002,21.81128303,29513.3039,146169.8074,436138.735,4210.598628,23940.82913,39242.74163,355157920.8,2084812662,5306557284,20800.67586,69160.959,186735.8775
2022-07-18T00:00:00.000Z,21487043121,17176832,1452033144,1.49976079,7.490006913,22.17410605,30012.26556,149885.2871,443734.2034,4617.475978,26254.27241,43034.83489,355878214,2088409910,5317206903,20816.64738,69214.0633,186879.2601
2022-07-19T00:00:00.000Z,21503866299,16090208,1452033144,1.482336776,7.358193014,21.90849936,29686.81215,147362.7973,438762.3081,4325.369715,24593.40022,40312.40712,356590696.5,2091946618,5327737196,20832.94567,69268.25412,187025.5764
2022-07-20T00:00:00.000Z,21519743797,15876352,1452033144,1.478763983,7.33116459,21.85403674,29637.12631,146929.9045,437994.7405,4267.880945,24266.52774,39776.6123,357301986.5,2095472937,5338249068,20848.32779,69319.39872,187163.6677
2022-07-21T00:00:00.000Z,21535888236,16489728,1452033144,1.488276409,7.403126758,21.99904143,29850.1499,148483.4687,441231.6694,4432.768681,25204.05456,41313.36453,358018389,2099036541,5348838627,20863.96852,69371.40319,187304.0808
2022-07-22T00:00:00.000Z,21552735542,16973312,1452033144,1.495714658,7.459397639,22.11242797,30022.80599,149729.1258,443852.7974,4562.765732,25943.19819,42524.93588,358738935.3,2102630041,5359491092,20880.29019,69425.67173,187450.6068
2022-07-23T00:00:00.000Z,21569391378,16310240,1452033144,1.485037059,7.378620852,21.94966171,29831.5152,148222.1866,440926.1459,4384.518717,24929.71253,40863.6753,359454890.6,2106187374,5370073318,20896.42637,69479.32351,187595.4676
2022-07-24T00:00:00.000Z,21584827473,14858048,1452033144,1.461937924,7.203874263,21.5975451,29388.51516,144815.4292,434163.2917,3994.140463,22710.08063,37225.35346,360160214,2109662946,5380493235,20911.38086,69529.04626,187729.72
2022-07-25T00:00:00.000Z,21599707649,14751680,1452033144,1.460099124,7.189963608,21.56951495,29371.7852,144635.4314,433898.7331,3965.546618,22547.50033,36958.85907,360865135.9,2113134197,5390906803,20925.79677,69576.97828,187859.1373
2022-07-26T00:00:00.000Z,21614090573,14217568,1452033144,1.451527691,7.125120113,21.43885448,29218.80314,143426.4625,431557.5049,3821.96663,21731.12616,35620.69487,361566386.3,2116576433,5401264181,20939.73095,69623.30855,187984.2299
2022-07-27T00:00:00.000Z,21628231803,14068160,1452033144,1.449028343,7.10621237,21.40075513,29187.57582,143139.4447,431072.4259,3781.802771,21502.76052,35246.36806,362266887.2,2120011780,5411609918,20953.43097,69668.86028,188107.2205
2022-07-28T00:00:00.000Z,21642808007,14945888,1452033144,1.462692193,7.209580356,21.60904295,29482.66109,145319.4427,435561.2842,4017.753612,22844.34143,37445.4278,362974470.1,2123499448,5422063387,20967.5524,69715.81315,188233.9941
2022-07-29T00:00:00.000Z,21657823640,14887936,1452033144,1.461617745,7.201452087,21.59266438,29481.44391,145256.3137,435533.1111,4002.174956,22755.76354,37300.23485,363682023.8,2126985600,5432516180,20982.09954,69764.18151,188364.5895
2022-07-30T00:00:00.000Z,21672567134,14371808,1452033144,1.453347167,7.13888458,21.46659005,29334.57871,144092.3245,433284.8956,3863.429427,21966.87737,36007.12776,364386052.7,2130443817,5442915016,20996.38304,69811.67325,188492.8181
2022-07-31T00:00:00.000Z,21686429888,13739712,1452033144,1.443275321,7.062690352,21.31305771,29149.92073,142645.5929,430461.1419,3693.50938,21000.7376,34423.47444,365085650,2133867312,5453246082,21009.81328,69856.32796,188613.3867
